Fecha;codLinea;codAseguradora;primaAcumulada;primaMensual
2011-07-01 00:00:00.000;4;1;12.135.629;25.280.603
2011-07-01 00:00:00.000;4;4;3.095.209;469.873
2011-07-01 00:00:00.000;4;7;2.706.895;3.824.947
2011-07-01 00:00:00.000;19;11;2.411.075;153.788
2011-07-01 00:00:00.000;18;1;1.982.255;639.610.000.000.002
2011-08-01 00:00:00.000;2;1;693.961.422;97.354.576
2011-08-01 00:00:00.000;10;1;646.688.669;67.654.768
2011-08-01 00:00:00.000;10;8;16.134.431;2.416.235
2011-08-01 00:00:00.000;10;3;2.440.476;185.453
2011-08-01 00:00:00.000;10;12;848.602;255.224
2011-08-01 00:00:00.000;7;3;0.5991;0
2011-08-01 00:00:00.000;17;1;38.181.045;221.508
2011-08-01 00:00:00.000;13;1;1.940.288;352.249.999.999.998
2011-08-01 00:00:00.000;13;8;209.505;0.9954
2011-08-01 00:00:00.000;13;3;100.579;0.956799999999999
2011-08-01 00:00:00.000;8;3;12.193.547;3.000.353
2011-08-01 00:00:00.000;12;1;63.530.628;391.306.799.999.999
2011-08-01 00:00:00.000;17;3;655.485;8.328
2011-08-01 00:00:00.000;8;1;425.492.888;-712.881.000.000.001
2011-08-01 00:00:00.000;8;8;9.093.515;0
2011-08-01 00:00:00.000;3;1;728.551;1.154.073
2011-08-01 00:00:00.000;6;1;328.452;-209.695
2011-08-01 00:00:00.000;5;1;7.640.419;671.422
2011-08-01 00:00:00.000;11;1;37.312.151;-1.037.008
2011-08-01 00:00:00.000;11;8;128.241;0
2011-08-01 00:00:00.000;11;3;3.462.409;809.477
2011-08-01 00:00:00.000;12;3;29.424.782;356.455
2011-08-01 00:00:00.000;18;3;345.277;30.503
2011-08-01 00:00:00.000;19;1;293.985.344;11.785.796
2011-08-01 00:00:00.000;19;4;5.665.668;753.552.999.999.999
2011-08-01 00:00:00.000;19;7;5.664.497;753.499
2011-08-01 00:00:00.000;16;1;8.925.309;1.965.555
2011-08-01 00:00:00.000;9;1;46.953.973;6.339.299
2011-08-01 00:00:00.000;4;11;17.784.745;6.737.689
2011-08-01 00:00:00.000;4;1;133.085.988;11.729.698
2011-08-01 00:00:00.000;4;4;3.501.137;405.928
2011-08-01 00:00:00.000;4;7;31.101.655;4.032.705
2011-08-01 00:00:00.000;19;11;3.881.492;1.470.417
2011-08-01 00:00:00.000;18;1;2.165.616;183.361
2011-09-01 00:00:00.000;2;1;776.959.586;82.998.164
2011-09-01 00:00:00.000;10;1;715.952.969;6926.43
2011-09-01 00:00:00.000;10;8;18.528.939;2.394.508
2011-09-01 00:00:00.000;10;3;2.960.407;519.931
2011-09-01 00:00:00.000;10;12;1.097.973;249.371
2011-09-01 00:00:00.000;7;3;0.5991;0
2011-09-01 00:00:00.000;13;3;105.921;0.5342
2011-09-01 00:00:00.000;8;1;462.298.447;36.805.559
2011-09-01 00:00:00.000;8;8;12.267.513;3.173.998
2011-09-01 00:00:00.000;3;1;784.048;55.497
2011-09-01 00:00:00.000;17;1;42.529.995;434.895
2011-09-01 00:00:00.000;13;1;3.268.078;132.779
2011-09-01 00:00:00.000;13;8;209.505;0
2011-09-01 00:00:00.000;11;8;1.651.952;369.542
2011-09-01 00:00:00.000;11;3;369.082;228.411
2011-09-01 00:00:00.000;12;3;33.127.893;3.703.111
2011-09-01 00:00:00.000;8;3;13.687.964;1.494.417
2011-09-01 00:00:00.000;12;1;7.211.785;8.587.222
2011-09-01 00:00:00.000;17;3;1.045.196;389.711
2011-09-01 00:00:00.000;19;7;6.150.962;486.464.999.999.999
2011-09-01 00:00:00.000;16;1;1.091.128;1.985.971
2011-09-01 00:00:00.000;9;1;55.830.033;887.606.000.000.001
2011-09-01 00:00:00.000;6;1;504.919;176.467
2011-09-01 00:00:00.000;5;1;861.786;977.440.999.999.999
2011-09-01 00:00:00.000;11;1;41.600.862;4.288.711
2011-09-01 00:00:00.000;19;2;242.042;242.042
2011-09-01 00:00:00.000;19;14;0.3606;0.3606
2011-09-01 00:00:00.000;18;1;2.213.662;480.459.999.999.999
2011-09-01 00:00:00.000;18;3;345.277;0
2011-09-01 00:00:00.000;19;1;343.430.219;49.444.875
2011-09-01 00:00:00.000;19;4;6.572.714;907.046
2011-09-01 00:00:00.000;4;11;20.450.656;2.665.911
2011-09-01 00:00:00.000;4;2;137.428;137.428
2011-09-01 00:00:00.000;4;1;146.258.471;13.172.483
2011-09-01 00:00:00.000;4;4;4.002.121;500.984
2011-09-01 00:00:00.000;4;7;34.192.977;3.091.322
2011-09-01 00:00:00.000;19;11;4.239.103;357.611
2011-10-01 00:00:00.000;2;1;845.260.056;683.004.700.000.001
2011-10-01 00:00:00.000;10;1;807.905.448;91.952.479
2011-10-01 00:00:00.000;10;8;20.867.362;2.338.423
2011-10-01 00:00:00.000;10;3;3.247.691;287.284
2011-10-01 00:00:00.000;10;12;1.875.741;777.768
2011-10-01 00:00:00.000;7;3;0.5991;0
2011-10-01 00:00:00.000;13;8;209.505;0
2011-10-01 00:00:00.000;13;3;111.618;0.569699999999999
2011-10-01 00:00:00.000;17;3;1.169.767;124.571
2011-10-01 00:00:00.000;8;1;490.585.481;28.287.034
2011-10-01 00:00:00.000;8;8;13.650.225;1.382.712
2011-10-01 00:00:00.000;3;1;8.165.903;325.423
2011-10-01 00:00:00.000;17;1;45.251.627;2.721.632
2011-10-01 00:00:00.000;13;1;3.344.791;767.130.000.000.003
2011-10-01 00:00:00.000;11;8;1.655.064;0.311200000000014
2011-10-01 00:00:00.000;11;3;4.046.879;356.059
2011-10-01 00:00:00.000;12;8;1.117.527;1.117.527
2011-10-01 00:00:00.000;12;3;36.840.038;3.712.145
2011-10-01 00:00:00.000;8;3;15.485.557;1.797.593
2011-10-01 00:00:00.000;12;1;72.857.907;740.056.999.999.997
2011-10-01 00:00:00.000;19;7;7.256.535;1.105.573
2011-10-01 00:00:00.000;16;1;12.665.355;1.754.075
2011-10-01 00:00:00.000;9;1;80.407.607;24.577.574
2011-10-01 00:00:00.000;6;1;19.096;-313.959
2011-10-01 00:00:00.000;5;1;9.459.959;842.099.000.000.001
2011-10-01 00:00:00.000;11;1;45.888.229;4.287.367
2011-10-01 00:00:00.000;19;2;233.034;-0.9008
2011-10-01 00:00:00.000;19;14;62.843;59.237
2011-10-01 00:00:00.000;18;1;2.461.832;24.817
2011-10-01 00:00:00.000;18;3;357.597;1.232
2011-10-01 00:00:00.000;19;1;377.845.754;34.415.535
2011-10-01 00:00:00.000;19;4;7.460.794;88.808
2011-10-01 00:00:00.000;4;11;20.930.152;479.495.999.999.999
2011-10-01 00:00:00.000;4;2;362.555;225.127
2011-10-01 00:00:00.000;4;1;156.963.912;10.705.441
2011-10-01 00:00:00.000;4;4;451.813;516.009
2011-10-01 00:00:00.000;4;7;38.638.244;4.445.267
2011-10-01 00:00:00.000;19;11;4.401.837;162.734
2011-11-01 00:00:00.000;2;1;967.235.409;121.975.353
2011-11-01 00:00:00.000;10;1;904.324.782;964.193.339.999.999
2011-11-01 00:00:00.000;10;8;23.573.952;270.659
2011-11-01 00:00:00.000;10;3;3.681.476;433.785
2011-11-01 00:00:00.000;10;12;2.032.823;157.082
2011-11-01 00:00:00.000;7;3;309.226;303.235
2011-11-01 00:00:00.000;13;8;209.505;0
2011-11-01 00:00:00.000;13;3;111.618;0
2011-11-01 00:00:00.000;17;3;1.216.167;4.64
2011-11-01 00:00:00.000;8;1;632.413.476;141.827.995
2011-11-01 00:00:00.000;8;8;13.859.286;209.060.999.999.999
2011-11-01 00:00:00.000;3;1;8.856.985;691.082
2011-11-01 00:00:00.000;17;1;49.842.182;4.590.555
2011-11-01 00:00:00.000;13;1;3.541.053;196.262
2011-11-01 00:00:00.000;11;8;1.655.609;0.0544999999999902
2011-11-01 00:00:00.000;11;3;4.380.748;333.869
2011-11-01 00:00:00.000;12;8;1.128.718;111.909.999.999.999
2011-11-01 00:00:00.000;12;3;41.791.435;4.951.397
2011-11-01 00:00:00.000;8;3;18.124.239;2.638.682
2011-11-01 00:00:00.000;12;1;77.348.484;4.490.577
2011-11-01 00:00:00.000;19;7;7.828.693;572.157.999.999.999
2011-11-01 00:00:00.000;16;1;13.098.036;432.681
2011-11-01 00:00:00.000;9;1;8.449.459;408.698.300.000.001
2011-11-01 00:00:00.000;6;1;591.802;400.842
2011-11-01 00:00:00.000;5;1;10.447.671;987.712
2011-11-01 00:00:00.000;11;1;53.068.205;7.179.976
2011-11-01 00:00:00.000;19;2;22.593;-0.7104
2011-11-01 00:00:00.000;19;14;113.916;51.073
2011-11-01 00:00:00.000;18;1;4.022.904;1.561.072
2011-11-01 00:00:00.000;18;3;364.978;0.738099999999996
2011-11-01 00:00:00.000;19;1;446.311.482;68.465.728
2011-11-01 00:00:00.000;19;4;8.291.321;830.527.000.000.001
2011-11-01 00:00:00.000;4;11;22.696.163;1.766.011
2011-11-01 00:00:00.000;4;2;619.233;256.678
2011-11-01 00:00:00.000;4;1;17.162.783;14.663.918
2011-11-01 00:00:00.000;4;4;5.013.512;495.382
2011-11-01 00:00:00.000;4;7;42.360.542;3.722.298
2011-11-01 00:00:00.000;19;11;465.115;249.313
2011-12-01 00:00:00.000;6;1;62.295;31.148
2011-12-01 00:00:00.000;5;1;14.854.768;4.407.097
2011-12-01 00:00:00.000;9;1;104.812.969;20.318.379
2011-12-01 00:00:00.000;16;1;13.228.358;130.322.000.000.001
2011-12-01 00:00:00.000;18;1;5.097.127;1.074.223
2011-12-01 00:00:00.000;18;3;409.946;44.968
2011-12-01 00:00:00.000;11;3;498.412;603.372
2011-12-01 00:00:00.000;4;10;0.4513;0.4513
2011-12-01 00:00:00.000;7;3;1.321.041;1.011.815
2011-12-01 00:00:00.000;8;3;2.459.619;6.471.951
2011-12-01 00:00:00.000;12;1;80.488.982;3.140.498
2011-12-01 00:00:00.000;12;8;114.398;15.262
2011-12-01 00:00:00.000;12;3;52.773.034;10.981.599
2011-12-01 00:00:00.000;11;1;59.204.757;6.136.552
2011-12-01 00:00:00.000;11;8;1.655.609;0
2011-12-01 00:00:00.000;13;3;118.215;0.659700000000001
2011-12-01 00:00:00.000;3;1;9.477.653;620.668.000.000.001
2011-12-01 00:00:00.000;17;1;5.267.402;2.831.838
2011-12-01 00:00:00.000;17;3;1.790.182;574.015
2011-12-01 00:00:00.000;8;1;593.454.234;-38.959.242
2011-12-01 00:00:00.000;8;8;14.032.501;173.215
2011-12-01 00:00:00.000;10;1;966.761.612;6.243.683
2011-12-01 00:00:00.000;10;8;2.612.581;2.551.858
2011-12-01 00:00:00.000;10;3;4.127.689;446.213
2011-12-01 00:00:00.000;10;12;2.363.493;33.067
2011-12-01 00:00:00.000;13;1;3.635.094;940.410.000.000.003
2011-12-01 00:00:00.000;13;8;209.505;0
2011-12-01 00:00:00.000;4;1;190.428.557;18.800.727
2011-12-01 00:00:00.000;4;4;5.529.723;516.211
2011-12-01 00:00:00.000;4;7;45.243.699;2.883.157
2011-12-01 00:00:00.000;4;11;25.559.031;2.862.868
2011-12-01 00:00:00.000;4;2;873.586;254.353
2011-12-01 00:00:00.000;2;1;1.280.023.373;312.787.964
2011-12-01 00:00:00.000;19;1;40.091.265;-45.398.832
2011-12-01 00:00:00.000;19;4;9.119.697;828.376
2011-12-01 00:00:00.000;19;7;8.301.178;472.485
2011-12-01 00:00:00.000;19;11;5.336.264;685.114
2011-12-01 00:00:00.000;19;2;249.051;23.121
2011-12-01 00:00:00.000;19;14;360.344;246.428
2012-01-01 00:00:00.000;2;1;159.280.373;159.280.373
2012-01-01 00:00:00.000;10;1;90.257.286;90.257.286
2012-01-01 00:00:00.000;10;8;2.443.559;2.443.559
2012-01-01 00:00:00.000;10;3;229.801;229.801
2012-01-01 00:00:00.000;10;12;1.421.587;1.421.587
2012-01-01 00:00:00.000;7;3;82.495;82.495
2012-01-01 00:00:00.000;17;1;4.047.049;4.047.049
2012-01-01 00:00:00.000;13;1;130.777;130.777
2012-01-01 00:00:00.000;8;3;1.343.272;1.343.272
2012-01-01 00:00:00.000;12;1;9.014.158;9.014.158
2012-01-01 00:00:00.000;17;3;127.809;127.809
2012-01-01 00:00:00.000;8;1;52.577.286;52.577.286
2012-01-01 00:00:00.000;8;8;77.459;77.459
2012-01-01 00:00:00.000;3;1;352.725;352.725
2012-01-01 00:00:00.000;5;1;630.153;630.153
2012-01-01 00:00:00.000;11;1;3.802.414;3.802.414
2012-01-01 00:00:00.000;11;8;1.210.538;1.210.538
2012-01-01 00:00:00.000;11;3;848.457;848.457
2012-01-01 00:00:00.000;12;8;18.717;18.717
2012-01-01 00:00:00.000;12;3;2.341;2.341
2012-01-01 00:00:00.000;19;4;83.487;83.487
2012-01-01 00:00:00.000;19;7;2.447.585;2.447.585
2012-01-01 00:00:00.000;16;1;269.767;269.767
2012-01-01 00:00:00.000;9;1;5.001.025;5.001.025
2012-01-01 00:00:00.000;6;1;164.678;164.678
2012-01-01 00:00:00.000;6;3;0.2382;0.2382
2012-01-01 00:00:00.000;19;11;1.645.461;1.645.461
2012-01-01 00:00:00.000;19;2;0.1905;0.1905
2012-01-01 00:00:00.000;19;14;253.267;253.267
2012-01-01 00:00:00.000;18;1;183.997;183.997
2012-01-01 00:00:00.000;18;3;27.293;27.293
2012-01-01 00:00:00.000;19;1;26.891.472;26.891.472
2012-01-01 00:00:00.000;4;11;6.431.533;6.431.533
2012-01-01 00:00:00.000;4;2;300.587;300.587
2012-01-01 00:00:00.000;4;10;0.8502;0.8502
2012-01-01 00:00:00.000;4;1;57.975.181;57.975.181
2012-01-01 00:00:00.000;4;4;497.891;497.891
2012-01-01 00:00:00.000;4;7;9.795.772;9.795.772
2012-02-01 00:00:00.000;2;1;265.486.163;10.620.579
2012-02-01 00:00:00.000;10;1;175.755.075;85.497.789
2012-02-01 00:00:00.000;10;8;519.921;2.755.651
2012-02-01 00:00:00.000;10;3;588.615;358.814
2012-02-01 00:00:00.000;10;12;186.917;447.583
2012-02-01 00:00:00.000;7;3;511.385;42.889
2012-02-01 00:00:00.000;17;1;8.322.004;4.274.955
2012-02-01 00:00:00.000;13;1;421.968;291.191
2012-02-01 00:00:00.000;13;3;0.4185;0.4185
2012-02-01 00:00:00.000;8;3;3.452.226;2.108.954
2012-02-01 00:00:00.000;12;1;16.071.648;705.749
2012-02-01 00:00:00.000;17;3;246.347;118.538
2012-02-01 00:00:00.000;8;1;98.015.071;45.437.785
2012-02-01 00:00:00.000;8;8;5.982.667;5.905.208
2012-02-01 00:00:00.000;3;1;3.207.042;2.854.317
2012-02-01 00:00:00.000;5;1;11.477;-618.676
2012-02-01 00:00:00.000;11;1;9.459.447;5.657.033
2012-02-01 00:00:00.000;11;8;121.309;0.255200000000002
2012-02-01 00:00:00.000;11;3;1.487.793;639.336
2012-02-01 00:00:00.000;12;8;48.353;29.636
2012-02-01 00:00:00.000;12;3;5.253.316;5.229.906
2012-02-01 00:00:00.000;19;4;1.725.773;890.903
2012-02-01 00:00:00.000;19;7;3.068.203;620.618
2012-02-01 00:00:00.000;16;1;299.469;29.702
2012-02-01 00:00:00.000;9;1;10.418.663;5.417.638
2012-02-01 00:00:00.000;6;1;289.367;124.689
2012-02-01 00:00:00.000;6;3;0.2382;0
2012-02-01 00:00:00.000;19;11;1.849.279;203.818
2012-02-01 00:00:00.000;19;2;0.5404;0.3499
2012-02-01 00:00:00.000;19;14;323.422;70.155
2012-02-01 00:00:00.000;18;1;795.352;611.355
2012-02-01 00:00:00.000;18;3;594.877;321.947
2012-02-01 00:00:00.000;19;1;87.257.864;60.366.392
2012-02-01 00:00:00.000;4;11;14.628.933;819.74
2012-02-01 00:00:00.000;4;2;1.270.335;969.748
2012-02-01 00:00:00.000;4;10;30.427;21.925
2012-02-01 00:00:00.000;4;1;84.731.784;26.756.603
2012-02-01 00:00:00.000;4;4;1.014.366;516.475
2012-02-01 00:00:00.000;4;7;13.530.508;3.734.736
2012-03-01 00:00:00.000;2;1;347.835.782;82.349.619
2012-03-01 00:00:00.000;10;1;263.563.269;87.808.194
2012-03-01 00:00:00.000;10;8;7.854.107;2.654.897
2012-03-01 00:00:00.000;10;3;2.056.083;1.467.468
2012-03-01 00:00:00.000;10;12;2.363.983;494.813
2012-03-01 00:00:00.000;7;3;1.087.012;575.627
2012-03-01 00:00:00.000;8;8;7.692.258;1.709.591
2012-03-01 00:00:00.000;3;1;3.705.705;498.663
2012-03-01 00:00:00.000;17;1;1.292.886;4.606.856
2012-03-01 00:00:00.000;13;1;615.231;193.263
2012-03-01 00:00:00.000;13;3;0.702;0.2835
2012-03-01 00:00:00.000;12;8;831.065;782.712
2012-03-01 00:00:00.000;12;3;12.754.544;7.501.228
2012-03-01 00:00:00.000;8;3;5.937.753;2.485.527
2012-03-01 00:00:00.000;12;1;19.487.743;3.416.095
2012-03-01 00:00:00.000;17;3;73.835;492.003
2012-03-01 00:00:00.000;8;1;134.925.324;36.910.253
2012-03-01 00:00:00.000;6;1;428.098;138.731
2012-03-01 00:00:00.000;6;3;0.2382;0
2012-03-01 00:00:00.000;5;1;4.620.931;4.609.454
2012-03-01 00:00:00.000;11;1;13.791.301;4.331.854
2012-03-01 00:00:00.000;11;8;1.933.448;720.358
2012-03-01 00:00:00.000;11;3;2.016.613;52.882
2012-03-01 00:00:00.000;19;1;152.770.525;65.512.661
2012-03-01 00:00:00.000;19;4;2.703.179;977.406
2012-03-01 00:00:00.000;19;8;1.797.047;1.797.047
2012-03-01 00:00:00.000;19;7;3.636.487;568.284
2012-03-01 00:00:00.000;16;1;582.267;282.798
2012-03-01 00:00:00.000;9;1;16.809.096;6.390.433
2012-03-01 00:00:00.000;4;7;16.620.825;3.090.317
2012-03-01 00:00:00.000;19;11;2.016.634;167.355
2012-03-01 00:00:00.000;19;2;403.119;397.715
2012-03-01 00:00:00.000;19;14;292.692;-3.073
2012-03-01 00:00:00.000;18;1;1.935.294;1.139.942
2012-03-01 00:00:00.000;18;3;631.859;36.982
2012-03-01 00:00:00.000;4;11;16.247.058;1.618.125
2012-03-01 00:00:00.000;4;2;3.065.972;1.795.637
2012-03-01 00:00:00.000;4;10;66.986;36.559
2012-03-01 00:00:00.000;4;1;107.753.726;23.021.942
2012-03-01 00:00:00.000;4;4;1.524.989;510.623
2012-03-01 00:00:00.000;4;8;161.915;161.915
2012-04-01 00:00:00.000;2;1;413.238.962;6.540.318
2012-04-01 00:00:00.000;10;1;335.946.309;7.238.304
2012-04-01 00:00:00.000;10;8;10.651.152;2.797.045
2012-04-01 00:00:00.000;10;3;3.091.549;1.035.466
2012-04-01 00:00:00.000;10;12;3.081.023;71.704
2012-04-01 00:00:00.000;7;3;168.927;602.258
2012-04-01 00:00:00.000;8;8;928.882;1.596.562
2012-04-01 00:00:00.000;3;1;3.548.541;-157.164
2012-04-01 00:00:00.000;17;1;13.816.573;887.713.000.000.001
2012-04-01 00:00:00.000;13;1;707.763;925.320.000.000.001
2012-04-01 00:00:00.000;13;8;233.088;233.088
2012-04-01 00:00:00.000;13;3;0.702;0
2012-04-01 00:00:00.000;12;8;819.963;-111.019.999.999.999
2012-04-01 00:00:00.000;12;3;17.818.814;506.427
2012-04-01 00:00:00.000;8;3;9.696.652;3.758.899
2012-04-01 00:00:00.000;12;1;21.927.406;2.439.663
2012-04-01 00:00:00.000;17;3;1.060.377;322.027
2012-04-01 00:00:00.000;8;1;270.902.887;135.977.563
2012-04-01 00:00:00.000;6;1;436.607;0.850899999999996
2012-04-01 00:00:00.000;6;3;0.2382;0
2012-04-01 00:00:00.000;5;1;1.262.395;-3.358.536
2012-04-01 00:00:00.000;11;1;19.872.954;6.081.653
2012-04-01 00:00:00.000;11;8;1.982.175;487.270.000.000.001
2012-04-01 00:00:00.000;11;3;2.416.116;399.503
2012-04-01 00:00:00.000;19;1;201.577.217;48.806.692
2012-04-01 00:00:00.000;19;4;3.540.689;83.751
2012-04-01 00:00:00.000;19;8;2.477.729;680.682
2012-04-01 00:00:00.000;19;7;4.329.236;692.749
2012-04-01 00:00:00.000;16;1;709.297;12.703
2012-04-01 00:00:00.000;9;1;1.884.723;2.038.134
2012-04-01 00:00:00.000;4;7;21.148.279;4.527.454
2012-04-01 00:00:00.000;19;11;3.668.345;1.651.711
2012-04-01 00:00:00.000;19;2;404.191;0.107199999999999
2012-04-01 00:00:00.000;19;14;29.274;0.00479999999999947
2012-04-01 00:00:00.000;18;1;2.057.586;122.292
2012-04-01 00:00:00.000;18;3;641.865;10.006
2012-04-01 00:00:00.000;4;11;23.063.968;681.691
2012-04-01 00:00:00.000;4;2;4.057.698;991.726
2012-04-01 00:00:00.000;4;10;141.689;74.703
2012-04-01 00:00:00.000;4;1;124.058.191;16.304.465
2012-04-01 00:00:00.000;4;4;203.575;510.761
2012-04-01 00:00:00.000;4;8;244.123;82.208
2012-05-01 00:00:00.000;6;1;508.273;71.666
2012-05-01 00:00:00.000;6;3;0.6988;0.4606
2012-05-01 00:00:00.000;5;1;4.607.149;3.344.754
2012-05-01 00:00:00.000;9;1;21.484.667;2.637.437
2012-05-01 00:00:00.000;16;1;1.589.618;880.321
2012-05-01 00:00:00.000;18;1;2.074.923;17.337
2012-05-01 00:00:00.000;7;3;3.694.789;2.005.519
2012-05-01 00:00:00.000;12;8;85.191;31.947
2012-05-01 00:00:00.000;12;3;2.333.611;5.517.296
2012-05-01 00:00:00.000;11;1;3.538.681;15.513.856
2012-05-01 00:00:00.000;11;8;538.278;3.400.605
2012-05-01 00:00:00.000;11;3;4.482.138;2.066.022
2012-05-01 00:00:00.000;4;10;26.973;128.041
2012-05-01 00:00:00.000;17;1;21.104.111;7.287.538
2012-05-01 00:00:00.000;17;3;1.229.493;169.116
2012-05-01 00:00:00.000;8;1;338.074.631;67.171.744
2012-05-01 00:00:00.000;8;8;9.476.947;188.127.000.000.001
2012-05-01 00:00:00.000;8;3;13.215.098;3.518.446
2012-05-01 00:00:00.000;12;1;34.032.459;12.105.053
2012-05-01 00:00:00.000;10;12;3.859.614;778.591
2012-05-01 00:00:00.000;13;1;1.239.799;532.036
2012-05-01 00:00:00.000;13;8;22.406;-0.902800000000003
2012-05-01 00:00:00.000;13;3;18.052;11.032
2012-05-01 00:00:00.000;3;1;374.188;193.339
2012-05-01 00:00:00.000;3;8;0.9492;0.9492
2012-05-01 00:00:00.000;4;11;23.866.701;802.732.999.999.998
2012-05-01 00:00:00.000;4;2;5.417.914;1.360.216
2012-05-01 00:00:00.000;2;1;505.970.867;92.731.905
2012-05-01 00:00:00.000;10;1;427.587.532;91.641.223
2012-05-01 00:00:00.000;10;8;22.405.413;11.754.261
2012-05-01 00:00:00.000;10;3;421.151;1.119.961
2012-05-01 00:00:00.000;19;2;7.417.158;7.012.967
2012-05-01 00:00:00.000;19;14;295.175;0.243499999999997
2012-05-01 00:00:00.000;4;1;165.918.288;41.860.097
2012-05-01 00:00:00.000;4;4;4.960.439;2.924.689
2012-05-01 00:00:00.000;4;8;244.358;0.0235000000000021
2012-05-01 00:00:00.000;4;7;25.533.932;4.385.653
2012-05-01 00:00:00.000;18;3;641.865;0
2012-05-01 00:00:00.000;19;1;242.287.143;40.709.926
2012-05-01 00:00:00.000;19;4;9.788.253;6.247.564
2012-05-01 00:00:00.000;19;8;336.81;890.371
2012-05-01 00:00:00.000;19;7;5.314.045;984.809
2012-05-01 00:00:00.000;19;11;5.072.053;1.403.708
2012-06-01 00:00:00.000;2;1;600.895.471;94.924.604
2012-06-01 00:00:00.000;10;1;537.607.319;110.019.787
2012-06-01 00:00:00.000;10;8;27.652.434;5.247.021
2012-06-01 00:00:00.000;7;3;4.211.144;516.355
2012-06-01 00:00:00.000;4;10;437.911;168.181
2012-06-01 00:00:00.000;4;5;57.915;57.915
2012-06-01 00:00:00.000;10;12;4.743.832;884.218
2012-06-01 00:00:00.000;17;1;25.593.032;4.488.921
2012-06-01 00:00:00.000;3;1;3.975.197;233.317
2012-06-01 00:00:00.000;13;3;21.404;0.3352
2012-06-01 00:00:00.000;13;1;1.662.079;42.228
2012-06-01 00:00:00.000;13;8;22.406;0
2012-06-01 00:00:00.000;10;3;5.220.036;1.008.526
2012-06-01 00:00:00.000;12;3;28.909.509;5.573.399
2012-06-01 00:00:00.000;12;1;37.373.524;3.341.065
2012-06-01 00:00:00.000;8;3;19.312.284;6.097.186
2012-06-01 00:00:00.000;8;1;372.166.003;34.091.372
2012-06-01 00:00:00.000;8;8;10.974.917;149.797
2012-06-01 00:00:00.000;17;3;2.050.902;821.409
2012-06-01 00:00:00.000;5;1;5.879.379;127.223
2012-06-01 00:00:00.000;6;1;753.999;245.726
2012-06-01 00:00:00.000;11;3;5.064.277;582.139
2012-06-01 00:00:00.000;11;1;38.668.149;3.281.339
2012-06-01 00:00:00.000;11;8;6.877.671;1.494.891
2012-06-01 00:00:00.000;12;8;11.065.752;10.213.842
2012-06-01 00:00:00.000;18;1;2.602.651;527.728
2012-06-01 00:00:00.000;18;3;65.858;167.150.000.000.001
2012-06-01 00:00:00.000;19;1;31.673.633;74.449.187
2012-06-01 00:00:00.000;16;1;2.866.642;1.277.024
2012-06-01 00:00:00.000;9;1;27.858.013;6.373.346
2012-06-01 00:00:00.000;6;3;0.6988;0
2012-06-01 00:00:00.000;19;14;442.588;147.413
2012-06-01 00:00:00.000;19;11;5.376.816;304.763
2012-06-01 00:00:00.000;19;2;773.962;322.462
2012-06-01 00:00:00.000;19;4;10.850.899;1.062.646
2012-06-01 00:00:00.000;19;8;4.565.961;1.197.861
2012-06-01 00:00:00.000;19;7;6.133.208;819.163
2012-06-01 00:00:00.000;4;11;2.606.562;2.198.919
2012-06-01 00:00:00.000;4;2;6.407.057;989.143
2012-06-01 00:00:00.000;4;8;412.548;16.819
2012-06-01 00:00:00.000;4;7;29.594.738;4.060.806
2012-06-01 00:00:00.000;4;1;185.578.256;19.659.968
2012-06-01 00:00:00.000;4;4;5.622.492;662.053
2012-07-01 00:00:00.000;2;1;668.105.922;67.210.451
2012-07-01 00:00:00.000;10;1;610.633.113;73.025.794
2012-07-01 00:00:00.000;10;8;30.115.645;2.463.211
2012-07-01 00:00:00.000;10;3;6.690.356;147.032
2012-07-01 00:00:00.000;10;12;5.670.402;92.657
2012-07-01 00:00:00.000;7;3;4.699.509;488.365
2012-07-01 00:00:00.000;13;8;22.406;0
2012-07-01 00:00:00.000;13;3;2.278;0.1376
2012-07-01 00:00:00.000;17;3;2.128.553;776.509.999.999.999
2012-07-01 00:00:00.000;8;1;416.685.107;44.519.104
2012-07-01 00:00:00.000;8;8;11.497.797;52.288
2012-07-01 00:00:00.000;3;1;421.904;243.843
2012-07-01 00:00:00.000;17;1;29.850.753;4.257.721
2012-07-01 00:00:00.000;13;1;1.839.739;17.766
2012-07-01 00:00:00.000;11;8;829.716;1.419.489
2012-07-01 00:00:00.000;11;3;5.688.378;624.101
2012-07-01 00:00:00.000;12;8;11.086.045;202.929.999.999.992
2012-07-01 00:00:00.000;12;3;3.455.763;5.648.121
2012-07-01 00:00:00.000;8;3;23.328.412;4.016.128
2012-07-01 00:00:00.000;12;1;48.422.365;11.048.841
2012-07-01 00:00:00.000;16;1;3.515.744;649.102
2012-07-01 00:00:00.000;9;1;32.006.391;4.148.378
2012-07-01 00:00:00.000;6;1;95.461;200.611
2012-07-01 00:00:00.000;6;3;0.6988;0
2012-07-01 00:00:00.000;5;1;748.333;1.603.951
2012-07-01 00:00:00.000;11;1;46.058.931;7.390.782
2012-07-01 00:00:00.000;18;3;1.337.829;679.249
2012-07-01 00:00:00.000;19;1;341.926.571;25.190.241
2012-07-01 00:00:00.000;19;4;12.120.567;1.269.668
2012-07-01 00:00:00.000;19;8;5.407.818;841.857
2012-07-01 00:00:00.000;19;7;6.821.904;688.696
2012-07-01 00:00:00.000;9;2;0.1964;0.1964
